symbol,base_qty,side,quote_qty,account_name,price,realized_pnl,fee,trade_time,时间,净资产,份额,净值
WCTUSDT,1,CloseShort,0.291,binance-001,0.291,0.0239,0.0000785,1756795485919,2025/9/2 14:44:46,9576.647709,9190.444619,1.042022242
CRVUSDT,0.7,CloseLong,0.538,binance-001,0.768,0.0093,0.000145,1756795573931,2025/9/2 14:46:14,9576.656864,9190.444619,1.042023238
ZORAUSDT,1,CloseLong,0.077,binance-001,0.077,0.0031,0.0000208,1756795620528,2025/9/2 14:47:01,9576.659943,9190.444619,1.042023573
ETCUSDT,0.03,CloseLong,0.626,binance-001,20.9,-0.0299,0.000169,1756795667201,2025/9/2 14:47:47,9576.629874,9190.444619,1.042020302
NOTUSDT,58,CloseLong,0.103,binance-001,0.00178,-0.002,0.0000279,1756795925442,2025/9/2 14:52:05,9576.627846,9190.444619,1.042020081
TAOUSDT,0.016,OpenLong,5.07,binance-001,317,0,0.00137,1756796141106,2025/9/2 14:55:41,9576.626476,9190.444619,1.042019932
DOGSUSDT,560,CloseLong,0.0727,binance-001,0.00013,-0.00458,0.0000196,1756796372711,2025/9/2 14:59:33,9576.621876,9190.444619,1.042019431
SOLUSDT,0.03,OpenLong,6.12,binance-001,204,0,0.00165,1756796465577,2025/9/2 15:01:06,9576.620226,9190.444619,1.042019252
HYPEUSDT,0.01,CloseLong,0.447,binance-001,44.7,-0.00269,0.000121,1756796532084,2025/9/2 15:02:12,9576.617415,9190.444619,1.042018946
LINKUSDT,42.7,CloseLong,994,binance-001,23.3,-6.87,0.268,1756797251096,2025/9/2 15:14:11,9569.479415,9190.444619,1.04124227
SOLUSDT,0.1,OpenLong,20.3,binance-001,203,0,0.00549,1756797322818,2025/9/2 15:15:23,9569.473925,9190.444619,1.041241672
SOLUSDT,0.89,CloseLong,181,binance-001,203,0.846,0.0489,1756797384096,2025/9/2 15:16:24,9570.271025,9190.444619,1.041328404
LINKUSDT,0.02,CloseLong,0.466,binance-001,23.3,-0.00302,0.000126,1756797652183,2025/9/2 15:20:52,9570.267879,9190.444619,1.041328061
SOLUSDT,0.05,CloseLong,10.1,binance-001,203,0.00955,0.00274,1756797894672,2025/9/2 15:24:55,9570.274689,9190.444619,1.041328802
BTCUSDT,0.001,CloseLong,110,binance-001,110188,0.637,0.0298,1756798111481,2025/9/2 15:28:31,9570.881889,9190.444619,1.041394871
ONDOUSDT,5.5,OpenLong,5.05,binance-001,0.919,0,0.00136,1756798152936,2025/9/2 15:29:13,9570.880529,9190.444619,1.041394723
ONDOUSDT,0.3,OpenLong,0.276,binance-001,0.919,0,0.0000744,1756798152936,2025/9/2 15:29:13,9570.880455,9190.444619,1.041394715
ONDOUSDT,1.3,OpenLong,1.19,binance-001,0.919,0,0.000323,1756798152936,2025/9/2 15:29:13,9570.880132,9190.444619,1.04139468
LINKUSDT,0.95,CloseLong,22.1,binance-001,23.3,-0.136,0.00598,1756798441078,2025/9/2 15:34:01,9570.738152,9190.444619,1.041379231
LINKUSDT,12.3,CloseLong,287,binance-001,23.3,-1.76,0.0774,1756798441078,2025/9/2 15:34:01,9568.900752,9190.444619,1.041179306
LINKUSDT,1.69,CloseLong,39.4,binance-001,23.3,-0.241,0.0106,1756798441078,2025/9/2 15:34:01,9568.649152,9190.444619,1.04115193
TAOUSDT,0.035,OpenLong,11.1,binance-001,316,0,0.00299,1756799089013,2025/9/2 15:44:49,9568.646162,9190.444619,1.041151605
SOLUSDT,0.07,CloseLong,14.2,binance-001,203,0.0204,0.00383,1756799289248,2025/9/2 15:48:09,9568.662732,9190.444619,1.041153408
LINKUSDT,2.26,OpenLong,52.5,binance-001,23.2,0,0.0142,1756799303242,2025/9/2 15:48:23,9568.648532,9190.444619,1.041151862
LINKUSDT,1.28,OpenLong,29.7,binance-001,23.2,0,0.00803,1756799303242,2025/9/2 15:48:23,9568.640502,9190.444619,1.041150989
LINKUSDT,11.4,OpenLong,264,binance-001,23.2,0,0.0713,1756799303242,2025/9/2 15:48:23,9568.569202,9190.444619,1.041143231
LINKUSDT,20.2,OpenLong,468,binance-001,23.2,0,0.126,1756799577323,2025/9/2 15:52:57,9568.443202,9190.444619,1.041129521
LINKUSDT,7.75,OpenLong,180,binance-001,23.2,0,0.0486,1756799939637,2025/9/2 15:59:00,9568.394602,9190.444619,1.041124233
LINKUSDT,26.4,OpenLong,612,binance-001,23.2,0,0.165,1756799939637,2025/9/2 15:59:00,9568.229602,9190.444619,1.041106279
LINKUSDT,0.23,CloseLong,5.35,binance-001,23.3,0.0113,0.00144,1756800319000,2025/9/2 16:05:19,9568.239462,9190.444619,1.041107352
LINKUSDT,2.15,CloseLong,50,binance-001,23.3,0.104,0.0135,1756800507304,2025/9/2 16:08:27,9568.329962,9190.444619,1.041117199
LINKUSDT,7.24,CloseLong,168,binance-001,23.3,0.349,0.0455,1756800507304,2025/9/2 16:08:27,9568.633462,9190.444619,1.041150223
LINKUSDT,7.44,CloseLong,173,binance-001,23.3,0.359,0.0467,1756800507304,2025/9/2 16:08:27,9568.945762,9190.444619,1.041184204
LINKUSDT,37.2,CloseLong,865,binance-001,23.3,1.79,0.233,1756800507304,2025/9/2 16:08:27,9570.502762,9190.444619,1.041353619
XRPUSDT,2.9,CloseLong,8.13,binance-001,2.8,-0.309,0.0022,1756800695157,2025/9/2 16:11:35,9570.191562,9190.444619,1.041319757
XRPUSDT,7.2,CloseLong,20.2,binance-001,2.8,-0.767,0.00545,1756800695157,2025/9/2 16:11:35,9569.419112,9190.444619,1.041235708
XRPUSDT,1.8,CloseLong,5.05,binance-001,2.8,-0.192,0.00136,1756800695157,2025/9/2 16:11:35,9569.225752,9190.444619,1.041214669
XRPUSDT,11.9,CloseLong,33.4,binance-001,2.8,-1.27,0.00901,1756800695157,2025/9/2 16:11:35,9567.946742,9190.444619,1.041075502
XRPUSDT,20,CloseLong,56.1,binance-001,2.8,-2.13,0.0151,1756800695157,2025/9/2 16:11:35,9565.801642,9190.444619,1.040842096
XRPUSDT,4.6,CloseLong,12.9,binance-001,2.8,-0.49,0.00348,1756800695157,2025/9/2 16:11:35,9565.308162,9190.444619,1.040788401
XRPUSDT,2.6,CloseLong,7.29,binance-001,2.8,-0.277,0.00197,1756800695157,2025/9/2 16:11:35,9565.029192,9190.444619,1.040758047
XRPUSDT,4.5,CloseLong,12.6,binance-001,2.8,-0.48,0.00341,1756800695157,2025/9/2 16:11:35,9564.545782,9190.444619,1.040705448
XRPUSDT,6.7,CloseLong,18.8,binance-001,2.8,-0.714,0.00507,1756800695157,2025/9/2 16:11:35,9563.826712,9190.444619,1.040627207
XRPUSDT,4.5,CloseLong,12.6,binance-001,2.8,-0.48,0.00341,1756800695157,2025/9/2 16:11:35,9563.343302,9190.444619,1.040574607
XRPUSDT,43.1,CloseLong,121,binance-001,2.8,-4.59,0.0326,1756800695157,2025/9/2 16:11:35,9558.720702,9190.444619,1.040071629
SOLUSDT,0.1,OpenLong,20.3,binance-001,203,0,0.00548,1756800860266,2025/9/2 16:14:20,9558.715222,9190.444619,1.040071032
LINKUSDT,0.86,CloseLong,20,binance-001,23.3,0.0552,0.00541,1756801339114,2025/9/2 16:22:19,9558.765012,9190.444619,1.04007645
LINKUSDT,0.97,CloseLong,22.6,binance-001,23.3,0.0623,0.0061,1756801339114,2025/9/2 16:22:19,9558.821212,9190.444619,1.040082565
LINKUSDT,8.05,CloseLong,187,binance-001,23.3,0.517,0.0506,1756801339114,2025/9/2 16:22:19,9559.287612,9190.444619,1.040133313
ONDOUSDT,1.6,CloseLong,1.47,binance-001,0.92,-0.00471,0.000398,1756801468400,2025/9/2 16:24:28,9559.282504,9190.444619,1.040132757
TAOUSDT,0.007,CloseLong,2.21,binance-001,316,-0.089,0.000598,1756802335010,2025/9/2 16:38:55,9559.192906,9190.444619,1.040123008
XRPUSDT,0.8,CloseLong,2.25,binance-001,2.81,-0.0814,0.000607,1756802422922,2025/9/2 16:40:23,9559.110899,9190.444619,1.040114085
SOLUSDT,0.13,CloseLong,26.4,binance-001,203,0.114,0.00714,1756802634611,2025/9/2 16:43:55,9559.217759,9190.444619,1.040125713
HYPEUSDT,0.01,CloseLong,0.45,binance-001,45,0.000995,0.000122,1756802681289,2025/9/2 16:44:41,9559.218632,9190.444619,1.040125808
LINKUSDT,0.01,CloseLong,0.234,binance-001,23.4,0.00194,0.0000632,1756802769136,2025/9/2 16:46:09,9559.220509,9190.444619,1.040126012
ETHUSDT,0.001,CloseLong,4.4,binance-001,4404,-0.00324,0.00119,1756802815899,2025/9/2 16:46:56,9559.216079,9190.444619,1.04012553
PENGUUSDT,3,CloseLong,0.0887,binance-001,0.0296,-0.00285,0.0000239,1756802862477,2025/9/2 16:47:42,9559.213205,9190.444619,1.040125217
TONUSDT,0.1,CloseLong,0.314,binance-001,3.14,-0.00501,0.0000847,1756802927270,2025/9/2 16:48:47,9559.20811,9190.444619,1.040124663
TAOUSDT,0.034,CloseLong,10.8,binance-001,317,-0.397,0.00291,1756802927270,2025/9/2 16:48:47,9558.8082,9190.444619,1.040081149
TAOUSDT,0.008,CloseLong,2.54,binance-001,317,-0.0934,0.000686,1756802927270,2025/9/2 16:48:47,9558.714114,9190.444619,1.040070912
NOTUSDT,87,CloseLong,0.154,binance-001,0.00177,-0.00361,0.0000417,1756802927270,2025/9/2 16:48:47,9558.710463,9190.444619,1.040070514
XRPUSDT,0.7,CloseLong,1.97,binance-001,2.81,-0.0708,0.000531,1756802927272,2025/9/2 16:48:47,9558.639132,9190.444619,1.040062753
LTCUSDT,0.003,CloseLong,0.332,binance-001,111,-0.000788,0.0000896,1756802927406,2025/9/2 16:48:47,9558.638254,9190.444619,1.040062657
ONDOUSDT,4.7,CloseLong,4.33,binance-001,0.921,-0.011,0.00117,1756802927471,2025/9/2 16:48:47,9558.626084,9190.444619,1.040061333
ETCUSDT,0.01,CloseLong,0.208,binance-001,20.8,-0.011,0.000056,1756802927783,2025/9/2 16:48:48,9558.615028,9190.444619,1.04006013
WUSDT,0.9,CloseLong,0.0712,binance-001,0.0791,-0.00319,0.0000192,1756803197552,2025/9/2 16:53:18,9558.611819,9190.444619,1.040059781
TONUSDT,0.2,CloseLong,0.628,binance-001,3.14,-0.00939,0.000169,1756803197552,2025/9/2 16:53:18,9558.60226,9190.444619,1.040058741
NOTUSDT,49,CloseLong,0.087,binance-001,0.00178,-0.00194,0.0000235,1756803197552,2025/9/2 16:53:18,9558.600296,9190.444619,1.040058527
XRPUSDT,0.1,CloseLong,0.281,binance-001,2.81,-0.00992,0.0000759,1756803197552,2025/9/2 16:53:18,9558.5903,9190.444619,1.04005744
TAOUSDT,0.007,CloseLong,2.23,binance-001,318,-0.0764,0.000601,1756803197554,2025/9/2 16:53:18,9558.513299,9190.444619,1.040049061
SUIUSDT,0.1,CloseLong,0.329,binance-001,3.29,-0.0135,0.0000889,1756803197615,2025/9/2 16:53:18,9558.49971,9190.444619,1.040047583
LTCUSDT,0.007,CloseLong,0.775,binance-001,111,-0.00114,0.000209,1756803197749,2025/9/2 16:53:18,9558.498361,9190.444619,1.040047436
ONDOUSDT,1.3,CloseLong,1.2,binance-001,0.923,-0.000708,0.000324,1756803197877,2025/9/2 16:53:18,9558.497329,9190.444619,1.040047324
INJUSDT,0.1,CloseLong,1.28,binance-001,12.8,-0.0327,0.000344,1756803197965,2025/9/2 16:53:18,9558.464285,9190.444619,1.040043728
CRVUSDT,0.2,CloseLong,0.154,binance-001,0.768,0.00266,0.0000415,1756803197966,2025/9/2 16:53:18,9558.466904,9190.444619,1.040044013
ZORAUSDT,1,CloseLong,0.077,binance-001,0.077,0.00315,0.0000208,1756803198021,2025/9/2 16:53:18,9558.470033,9190.444619,1.040044354
ETCUSDT,0.06,CloseLong,1.25,binance-001,20.8,-0.0654,0.000336,1756803198021,2025/9/2 16:53:18,9558.404297,9190.444619,1.040037201
TAOUSDT,0.027,OpenLong,8.57,binance-001,318,0,0.00231,1756803527209,2025/9/2 16:58:47,9558.401987,9190.444619,1.04003695
SOLUSDT,0.08,OpenLong,16.3,binance-001,203,0,0.00439,1756803527278,2025/9/2 16:58:47,9558.397597,9190.444619,1.040036472
TAOUSDT,0.029,CloseLong,9.19,binance-001,317,-0.348,0.00248,1756804127261,2025/9/2 17:08:47,9558.047117,9190.444619,1.039998337
WUSDT,0.4,CloseLong,0.0316,binance-001,0.0791,-0.00143,0.00000853,1756804127262,2025/9/2 17:08:47,9558.045679,9190.444619,1.03999818
NOTUSDT,13,CloseLong,0.0231,binance-001,0.00177,-0.00054,0.00000622,1756804127262,2025/9/2 17:08:47,9558.045132,9190.444619,1.039998121
XRPUSDT,0.1,CloseLong,0.281,binance-001,2.81,-0.00997,0.0000759,1756804127262,2025/9/2 17:08:47,9558.035087,9190.444619,1.039997028
DOGSUSDT,63,CloseLong,0.00811,binance-001,0.000129,-0.000578,0.00000219,1756804127325,2025/9/2 17:08:47,9558.034506,9190.444619,1.039996964
SOLUSDT,0.1,CloseLong,20.4,binance-001,204,0.121,0.0055,1756804127375,2025/9/2 17:08:47,9558.150006,9190.444619,1.040009532
ONDOUSDT,0.3,CloseLong,0.276,binance-001,0.921,-0.000853,0.0000746,1756804127490,2025/9/2 17:08:47,9558.149079,9190.444619,1.040009431
APTUSDT,0.1,CloseLong,0.428,binance-001,4.28,-0.0133,0.000116,1756804127554,2025/9/2 17:08:48,9558.135663,9190.444619,1.040007971
FARTCOINUSDT,0.1,CloseLong,0.0754,binance-001,0.754,-0.0028,0.0000204,1756804127702,2025/9/2 17:08:48,9558.132842,9190.444619,1.040007664
CRVUSDT,0.1,CloseLong,0.0767,binance-001,0.767,0.00123,0.0000207,1756804127788,2025/9/2 17:08:48,9558.134052,9190.444619,1.040007796
ETCUSDT,0.01,CloseLong,0.207,binance-001,20.7,-0.0111,0.000056,1756804127866,2025/9/2 17:08:48,9558.122896,9190.444619,1.040006582
TAOUSDT,0.006,CloseLong,1.9,binance-001,317,-0.0753,0.000513,1756804470542,2025/9/2 17:14:31,9558.047083,9190.444619,1.039998333
XRPUSDT,0.1,CloseLong,0.281,binance-001,2.81,-0.00975,0.000076,1756804470542,2025/9/2 17:14:31,9558.037257,9190.444619,1.039997264
WUSDT,1.1,CloseLong,0.087,binance-001,0.0791,-0.00391,0.0000235,1756804470543,2025/9/2 17:14:31,9558.033323,9190.444619,1.039996836
TONUSDT,0.1,CloseLong,0.314,binance-001,3.14,-0.00441,0.0000848,1756804470544,2025/9/2 17:14:31,9558.028828,9190.444619,1.039996347
NOTUSDT,43,CloseLong,0.0763,binance-001,0.00178,-0.00174,0.0000206,1756804470544,2025/9/2 17:14:31,9558.027068,9190.444619,1.039996155
DOGSUSDT,840,CloseLong,0.108,binance-001,0.000129,-0.00746,0.0000293,1756804470610,2025/9/2 17:14:31,9558.019578,9190.444619,1.03999534
KAITOUSDT,0.1,CloseLong,0.102,binance-001,1.02,-0.00268,0.0000275,1756804470610,2025/9/2 17:14:31,9558.016871,9190.444619,1.039995046
SOLUSDT,0.01,CloseLong,2.04,binance-001,204,0.0128,0.00055,1756804470736,2025/9/2 17:14:31,9558.029121,9190.444619,1.039996378
PENGUUSDT,2,CloseLong,0.0591,binance-001,0.0295,-0.00195,0.0000159,1756804470870,2025/9/2 17:14:31,9558.027155,9190.444619,1.039996165
LTCUSDT,0.005,CloseLong,0.554,binance-001,111,-0.000214,0.00015,1756804470870,2025/9/2 17:14:31,9558.026791,9190.444619,1.039996125
ONDOUSDT,1.1,CloseLong,1.01,binance-001,0.919,-0.00489,0.000273,1756804470936,2025/9/2 17:14:31,9558.021628,9190.444619,1.039995563
FARTCOINUSDT,0.3,CloseLong,0.229,binance-001,0.764,-0.00527,0.0000619,1756804471005,2025/9/2 17:14:31,9558.016296,9190.444619,1.039994983
ZORAUSDT,1,CloseLong,0.0771,binance-001,0.0771,0.00323,0.0000208,1756804471066,2025/9/2 17:14:31,9558.019505,9190.444619,1.039995332
CRVUSDT,0.4,CloseLong,0.308,binance-001,0.769,0.00571,0.0000831,1756804471066,2025/9/2 17:14:31,9558.025132,9190.444619,1.039995944
ETCUSDT,0.05,CloseLong,1.04,binance-001,20.8,-0.0543,0.00028,1756804471135,2025/9/2 17:14:31,9557.970552,9190.444619,1.039990006
SOLUSDT,0.04,OpenLong,8.15,binance-001,204,0,0.0022,1756804563593,2025/9/2 17:16:04,9557.968352,9190.444619,1.039989766
SOLUSDT,0.03,CloseLong,6.11,binance-001,204,0.0398,0.00165,1756804659976,2025/9/2 17:17:40,9558.006502,9190.444619,1.039993917
LINKUSDT,6.06,CloseLong,142,binance-001,23.4,1.07,0.0383,1756804659977,2025/9/2 17:17:40,9559.038202,9190.444619,1.040106175
LINKUSDT,12.5,OpenShort,293,binance-001,23.4,0,0.079,1756804684812,2025/9/2 17:18:05,9558.959202,9190.444619,1.040097579
XRPUSDT,1.9,CloseLong,5.36,binance-001,2.82,-0.173,0.00145,1756804727177,2025/9/2 17:18:47,9558.784752,9190.444619,1.040078598
XRPUSDT,7.2,CloseLong,20.3,binance-001,2.82,-0.656,0.00548,1756804727177,2025/9/2 17:18:47,9558.123272,9190.444619,1.040006623
XRPUSDT,2,CloseLong,5.64,binance-001,2.82,-0.182,0.00152,1756804727177,2025/9/2 17:18:47,9557.939752,9190.444619,1.039986654
XRPUSDT,90.1,CloseLong,254,binance-001,2.82,-8.21,0.0686,1756804727177,2025/9/2 17:18:47,9549.661152,9190.444619,1.039085871
LINKUSDT,0.01,CloseShort,0.234,binance-001,23.4,-0.00016,0.0000632,1756804727311,2025/9/2 17:18:47,9549.660929,9190.444619,1.039085847
TAOUSDT,0.039,OpenLong,12.3,binance-001,316,0,0.00333,1756805327249,2025/9/2 17:28:47,9549.657599,9190.444619,1.039085484
SOLUSDT,0.1,OpenLong,20.3,binance-001,203,0,0.00549,1756805327316,2025/9/2 17:28:47,9549.652109,9190.444619,1.039084887
ONDOUSDT,7.2,OpenLong,6.59,binance-001,0.916,0,0.00178,1756805327384,2025/9/2 17:28:47,9549.650329,9190.444619,1.039084693
TAOUSDT,0.011,CloseLong,3.48,binance-001,316,-0.143,0.000938,1756806074619,2025/9/2 17:41:15,9549.506391,9190.444619,1.039069032
SOLUSDT,0.03,CloseLong,6.11,binance-001,204,0.0421,0.00165,1756806074691,2025/9/2 17:41:15,9549.546841,9190.444619,1.039073433
ONDOUSDT,2.1,CloseLong,1.92,binance-001,0.915,-0.0166,0.000519,1756806074762,2025/9/2 17:41:15,9549.529722,9190.444619,1.03907157
SOLUSDT,0.03,OpenLong,6.12,binance-001,204,0,0.00165,1756806952961,2025/9/2 17:55:53,9549.528072,9190.444619,1.039071391
SOLUSDT,0.04,CloseLong,8.17,binance-001,204,0.0753,0.00221,1756807201092,2025/9/2 18:00:01,9549.601162,9190.444619,1.039079344
TAOUSDT,0.002,CloseLong,0.633,binance-001,316,-0.0253,0.000171,1756807201232,2025/9/2 18:00:01,9549.575691,9190.444619,1.039076572
ONDOUSDT,0.4,CloseLong,0.366,binance-001,0.916,-0.003,0.0000989,1756807201276,2025/9/2 18:00:01,9549.572592,9190.444619,1.039076235
SOLUSDT,0.05,OpenLong,10.2,binance-001,204,0,0.00275,1756807552992,2025/9/2 18:05:53,9549.569842,9190.444619,1.039075936
SOLUSDT,0.04,CloseLong,8.16,binance-001,204,0.0592,0.0022,1756808152783,2025/9/2 18:15:53,9549.626842,9190.444619,1.039082138
SOLUSDT,0.04,CloseLong,8.16,binance-001,204,0.0592,0.0022,1756808155324,2025/9/2 18:15:55,9549.683842,9190.444619,1.03908834
SOLUSDT,0.04,OpenLong,8.16,binance-001,204,0,0.0022,1756808174219,2025/9/2 18:16:14,9549.681642,9190.444619,1.0390881
FORMUSDT,14.7,OpenLong,49.2,binance-001,3.35,0,0.0133,1756808174504,2025/9/2 18:16:15,9549.668342,9190.444619,1.039086653
SOLUSDT,0.04,OpenLong,8.16,binance-001,204,0,0.0022,1756808217598,2025/9/2 18:16:58,9549.666142,9190.444619,1.039086414
TAOUSDT,0.023,OpenLong,7.22,binance-001,314,0,0.00195,1756808752817,2025/9/2 18:25:53,9549.664192,9190.444619,1.039086202
FORMUSDT,1.6,OpenLong,5.34,binance-001,3.34,0,0.00144,1756808753030,2025/9/2 18:25:53,9549.662752,9190.444619,1.039086045
FORMUSDT,4.2,OpenLong,14,binance-001,3.34,0,0.00378,1756808753030,2025/9/2 18:25:53,9549.658972,9190.444619,1.039085634
FORMUSDT,4.1,OpenLong,13.7,binance-001,3.34,0,0.00369,1756808753030,2025/9/2 18:25:53,9549.655282,9190.444619,1.039085232
ONDOUSDT,6.6,OpenLong,6.03,binance-001,0.913,0,0.00163,1756809261256,2025/9/2 18:34:21,9549.653652,9190.444619,1.039085055
SOLUSDT,0.06,OpenLong,12.2,binance-001,203,0,0.0033,1756809261413,2025/9/2 18:34:21,9549.650352,9190.444619,1.039084696
SOLUSDT,0.01,CloseLong,2.04,binance-001,204,0.0109,0.00055,1756809861236,2025/9/2 18:44:21,9549.660702,9190.444619,1.039085822
ONDOUSDT,0.5,CloseLong,0.458,binance-001,0.915,-0.00403,0.000124,1756809861291,2025/9/2 18:44:21,9549.656548,9190.444619,1.03908537
ONDOUSDT,0.5,CloseLong,0.458,binance-001,0.915,-0.00393,0.000124,1756810310387,2025/9/2 18:51:50,9549.652494,9190.444619,1.039084929
TAOUSDT,0.001,CloseLong,0.315,binance-001,315,-0.0137,0.0000851,1756811061163,2025/9/2 19:04:21,9549.638709,9190.444619,1.039083429
TAOUSDT,0.001,CloseLong,0.315,binance-001,315,-0.0137,0.0000851,1756811061163,2025/9/2 19:04:21,9549.624924,9190.444619,1.039081929
SOLUSDT,0.02,CloseLong,4.07,binance-001,203,0.0189,0.0011,1756811061246,2025/9/2 19:04:21,9549.642724,9190.444619,1.039083866
ONDOUSDT,1.7,CloseLong,1.56,binance-001,0.917,-0.0101,0.000421,1756811061308,2025/9/2 19:04:21,9549.632203,9190.444619,1.039082721
TAOUSDT,0.018,OpenLong,5.67,binance-001,315,0,0.00113,1756811661171,2025/9/2 19:14:21,9549.631073,9190.444619,1.039082598
TAOUSDT,0.008,OpenLong,2.52,binance-001,315,0,0.000504,1756811661171,2025/9/2 19:14:21,9549.630569,9190.444619,1.039082543
SOLUSDT,0.07,OpenLong,14.2,binance-001,203,0,0.00284,1756811661239,2025/9/2 19:14:21,9549.627729,9190.444619,1.039082234
ONDOUSDT,6.2,OpenLong,5.67,binance-001,0.915,0,0.00113,1756812261303,2025/9/2 19:24:21,9549.626599,9190.444619,1.039082111
INJUSDT,0.4,OpenLong,5.1,binance-001,12.7,0,0.00102,1756812261400,2025/9/2 19:24:21,9549.625579,9190.444619,1.039082
TONUSDT,1.6,OpenLong,5,binance-001,3.13,0,0.001,1756812351511,2025/9/2 19:25:52,9549.624579,9190.444619,1.039081892
SOLUSDT,0.03,OpenLong,6.08,binance-001,203,0,0.00122,1756812351569,2025/9/2 19:25:52,9549.623359,9190.444619,1.039081759
SOLUSDT,0.01,CloseLong,2.03,binance-001,203,0.00242,0.000405,1756812861323,2025/9/2 19:34:21,9549.625374,9190.444619,1.039081978
ONDOUSDT,5.8,OpenLong,5.31,binance-001,0.915,0,0.00106,1756814051823,2025/9/2 19:54:12,9549.624314,9190.444619,1.039081863
ONDOUSDT,0.9,OpenLong,0.823,binance-001,0.915,0,0.000165,1756814051823,2025/9/2 19:54:12,9549.624149,9190.444619,1.039081845
WIFUSDT,6.8,OpenLong,5.33,binance-001,0.784,0,0.00107,1756814051890,2025/9/2 19:54:12,9549.623079,9190.444619,1.039081728
TAOUSDT,0.045,OpenLong,14.1,binance-001,314,0,0.00282,1756814051959,2025/9/2 19:54:12,9549.620259,9190.444619,1.039081421
SOLUSDT,0.11,OpenLong,22.2,binance-001,202,0,0.00445,1756814052030,2025/9/2 19:54:12,9549.615809,9190.444619,1.039080937
CRVUSDT,6.7,OpenLong,5.13,binance-001,0.765,0,0.00103,1756814052156,2025/9/2 19:54:12,9549.614779,9190.444619,1.039080825
SOLUSDT,0.04,OpenLong,8.07,binance-001,202,0,0.00161,1756814401663,2025/9/2 20:00:02,9549.613169,9190.444619,1.03908065
ETCUSDT,0.98,OpenLong,20.2,binance-001,20.6,0,0.00404,1756814401664,2025/9/2 20:00:02,9549.609129,9190.444619,1.03908021
SOLUSDT,0.01,CloseLong,2.01,binance-001,201,-0.00986,0.000403,1756814651902,2025/9/2 20:04:12,9549.598866,9190.444619,1.039079094
ETCUSDT,0.03,CloseLong,0.618,binance-001,20.6,-0.037,0.000124,1756814652156,2025/9/2 20:04:12,9549.561742,9190.444619,1.039075054
ETHUSDT,0.001,OpenLong,4.32,binance-001,4324,0,0.000865,1756814771293,2025/9/2 20:06:11,9549.560877,9190.444619,1.03907496
ETHUSDT,0.004,OpenLong,17.3,binance-001,4324,0,0.00346,1756814771294,2025/9/2 20:06:11,9549.557417,9190.444619,1.039074584
TAOUSDT,0.027,OpenLong,8.46,binance-001,313,0,0.00169,1756814771363,2025/9/2 20:06:11,9549.555727,9190.444619,1.0390744
SOLUSDT,0.05,OpenLong,10,binance-001,201,0,0.00201,1756814771363,2025/9/2 20:06:11,9549.553717,9190.444619,1.039074181
FARTCOINUSDT,7,OpenLong,5.3,binance-001,0.757,0,0.00106,1756814771435,2025/9/2 20:06:11,9549.552657,9190.444619,1.039074066
SOLUSDT,0.03,OpenLong,6.02,binance-001,201,0,0.0012,1756815251855,2025/9/2 20:14:12,9549.551457,9190.444619,1.039073935
ONDOUSDT,6.8,OpenLong,6.18,binance-001,0.908,0,0.00124,1756815251920,2025/9/2 20:14:12,9549.550217,9190.444619,1.0390738
INJUSDT,0.4,OpenLong,5.06,binance-001,12.6,0,0.00101,1756815252043,2025/9/2 20:14:12,9549.549207,9190.444619,1.03907369
TAOUSDT,0.018,OpenLong,5.65,binance-001,314,0,0.00113,1756815851848,2025/9/2 20:24:12,9549.548077,9190.444619,1.039073567
SOLUSDT,0.03,OpenLong,6.02,binance-001,201,0,0.0012,1756815851908,2025/9/2 20:24:12,9549.546877,9190.444619,1.039073437
TONUSDT,1.7,OpenLong,5.29,binance-001,3.11,0,0.00106,1756816451890,2025/9/2 20:34:12,9549.545817,9190.444619,1.039073322
TONUSDT,1.9,OpenLong,5.89,binance-001,3.1,0,0.00118,1756817051911,2025/9/2 20:44:12,9549.544637,9190.444619,1.039073193
SUIUSDT,1.6,OpenLong,5.16,binance-001,3.22,0,0.00103,1756817051911,2025/9/2 20:44:12,9549.543607,9190.444619,1.039073081
