,Unnamed: 0,AccountDetailID,CreateTime,MemberID,TradeUnitID,ExchangeID,InstrumentID,SettlementGroup,ProductGroup,AccountID,Currency,Amount,PreBalance,Balance,Source,Remark,UpdateUserID,UpdateTime,UserID,InsertTime,LocalID,SettleSegment,BusinessNo,RelatedID,ReserveAmount,ReserveBalance,pl,shares
1049,1092,1000141746197836,2025-08-01 13:33:27,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,4730.35008,11471.71439112,16202.06447112,1,,,1754055207,lbank_exchange_user,1754055207,1000594393041294.0,,1001679965644202.0,,0.0,0.0,3.927073776972957,4125.734679629262
1050,1105,1000141746210291,2025-08-01 13:51:19,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,26910.0,16202.06447112,43112.06447112,3,,,1754056279,,1754056279,1250801110210.0,,,,0.0,0.0,3.9270737769729567,10978.165147778655
1051,1106,1000141746210478,2025-08-01 13:51:41,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-26911.0,43112.06447112,16201.06447112,4,,,1754056301,,1754056301,1250801110211.0,,,,0.0,0.0,3.927073776972957,4125.480037099788
1052,1124,1000141746244488,2025-08-01 14:37:08,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-196.72729345,16201.06447112,16004.33717767,5,,,1754059028,lbank_exchange_user,1754059028,217540590280242.0,,1001680025912971.0,1000158337269592.0,0.0,0.0,3.87938786122961,4125.480037099788
1053,1125,1000141746248312,2025-08-01 14:43:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-195.62975202,16004.33717767,15808.70742565,5,,,1754059400,lbank_exchange_user,1754059400,1000594420382699.0,,1001680031496544.0,,0.0,0.0,3.8319679851762216,4125.480037099788
1054,1126,1000141746248313,2025-08-01 14:43:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,4390.16572,15808.70742565,20198.87314565,1,,,1754059400,lbank_exchange_user,1754059400,1000594420382699.0,,1001680031496544.0,,0.0,0.0,4.896126745010213,4125.480037099788
1055,1133,1000141746260437,2025-08-01 15:09:37,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-206.53971632,20198.87314565,19992.33342933,5,,,1754060977,lbank_exchange_user,1754060977,217540609773993.0,,1001680054195388.0,,0.0,0.0,4.846062336877676,4125.480037099788
1056,1134,1000141746261638,2025-08-01 15:12:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3379.0,19992.33342933,16613.33342933,4,,,1754061129,,1754061129,1250801110212.0,,,,0.0,0.0,4.846062336877676,3428.2129024435935
1057,1024,1000141746270291,2025-08-01 15:27:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-51.4450385,16613.33342933,16561.88839083,5,,,1754062029,lbank_exchange_user,1754062029,1000594436418532.0,,1001680069909261.0,1000158339016509.0,0.0,0.0,4.831055964763701,3428.2129024435935
1058,1025,1000141746270292,2025-08-01 15:27:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-758.65917,16561.88839083,15803.22922083,1,,,1754062029,lbank_exchange_user,1754062029,1000594436418532.0,,1001680069909261.0,1000158339016509.0,0.0,0.0,4.609757232278552,3428.2129024435935
1059,1039,1000141746307431,2025-08-01 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-30.19754775,15803.22922083,15773.03167308,7,,,1754064000,,1754064000,,,,,,0.0,4.600948693074795,3428.2129024435935
1060,1073,1000141746353617,2025-08-01 17:02:19,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-44.34596323,15773.03167308,15728.68570985,5,,,1754067739,lbank_exchange_user,1754067739,217540677393296.0,,1001680149739380.0,,0.0,0.0,4.588013101122967,3428.2129024435935
1061,1098,1000141746382861,2025-08-01 18:17:08,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-469.04610793,15728.68570985,15259.63960192,5,,,1754072228,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754072228,1000594496639725.0,,1001680213739696.0,1000158344921939.0,0.0,0.0,4.451193679086585,3428.2129024435935
1062,1099,1000141746382862,2025-08-01 18:17:08,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-15260.3918,15259.63960192,-0.75219808,a,,,1754072228,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754072228,1000594496639725.0,,1001680213739696.0,1000158344921939.0,0.0,0.0,-0.00021941405082042637,3428.2129024435935
1063,1100,1000141746385009,2025-08-01 18:20:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,0.75219808,-0.75219808,0.0,3,Negative,,1754072400,lbank_exchange_user,1754072400,,,,,0.0,0.0,-0.00021941405082042637,0.0
1064,1109,1000141746395847,2025-08-01 18:52:40,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,14913.0,0.0,14913.0,3,,,1754074360,,1754074360,1250801110213.0,,,,0.0,0.0,1.0,14913.0
1065,1110,1000141746397031,2025-08-01 18:57:01,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-211.95009262,14913.0,14701.04990738,5,,,1754074621,lbank_exchange_user,1754074621,217540746214557.0,,1001680248828234.0,,0.0,0.0,0.9857875616830953,14913.0
1066,1127,1000141746417351,2025-08-01 19:59:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-31.52715094,14701.04990738,14669.52275644,5,,,1754078349,lbank_exchange_user,1754078349,1000594533608593.0,,1001680302339191.0,1000158348477730.0,0.0,0.0,0.9836734900046938,14913.0
1067,1128,1000141746417352,2025-08-01 19:59:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1060.74232,14669.52275644,13608.78043644,1,,,1754078349,lbank_exchange_user,1754078349,1000594533608593.0,,1001680302339191.0,1000158348477730.0,0.0,0.0,0.9125447888714544,14913.0
1068,1032,1000141746484817,2025-08-01 22:22:46,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.03647188,13608.78043644,13608.74396456,5,,,1754086966,lbank_exchange_user,1754086966,217540559460601.0,,1001680421917263.0,,0.0,0.0,0.912542343228056,14913.0
1069,1033,1000141746484824,2025-08-01 22:22:47,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.01161936,13608.74396456,13608.7323452,5,,,1754086967,lbank_exchange_user,1754086967,217540559460601.0,,1001680421926108.0,,0.0,0.0,0.9125415640850265,14913.0
1070,1034,1000141746484837,2025-08-01 22:22:48,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-93.4083578,13608.7323452,13515.3239874,5,,,1754086968,lbank_exchange_user,1754086968,217540559460601.0,,1001680421938134.0,,0.0,0.0,0.906278011627439,14913.0
1071,1035,1000141746485771,2025-08-01 22:23:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-278.21506536,13515.3239874,13237.10892204,5,,,1754086989,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754086989,1000594584170759.0,,1001680422325303.0,1000158353466340.0,0.0,0.0,0.8876221365278617,14913.0
1072,1036,1000141746485772,2025-08-01 22:23:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3590.4696,13237.10892204,9646.63932204,a,,,1754086989,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754086989,1000594584170759.0,,1001680422325303.0,1000158353466340.0,0.0,0.0,0.6468610824140012,14913.0
1073,1037,1000141746485775,2025-08-01 22:23:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-426.84020568,9646.63932204,9219.79911636,5,,,1754086989,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754086989,1000594584171077.0,,1001680422326215.0,1000158353466370.0,0.0,0.0,0.6182390609776705,14913.0
1074,1038,1000141746485776,2025-08-01 22:23:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-9230.6816,9219.79911636,-10.88248364,a,,,1754086989,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754086989,1000594584171077.0,,1001680422326215.0,1000158353466370.0,0.0,0.0,-0.0007297313511701201,14913.0
1075,1057,1000141746492678,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-5.18702808,-10.88248364,-16.06951172,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295305.0,,0.0,0.0,-0.0010775505746663985,14913.0
1076,1058,1000141746492679,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-4.24407592,-16.06951172,-20.31358764,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295306.0,,0.0,0.0,-0.0013621395855964596,14913.0
1077,1059,1000141746492680,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-4.12994532,-20.31358764,-24.44353296,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295307.0,,0.0,0.0,-0.0016390755019110841,14913.0
1078,1060,1000141746492681,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-5.12385076,-24.44353296,-29.56738372,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295308.0,,0.0,0.0,-0.0019826583329980553,14913.0
1079,1061,1000141746492682,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-4.97712272,-29.56738372,-34.54450644,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295440.0,,0.0,0.0,-0.002316402228927781,14913.0
1080,1062,1000141746492683,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-4.35250988,-34.54450644,-38.89701632,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295441.0,,0.0,0.0,-0.0026082623429222827,14913.0
1081,1063,1000141746492684,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-8.04120296,-38.89701632,-46.93821928,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295442.0,,0.0,0.0,-0.003147469944343861,14913.0
1082,1064,1000141746492685,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-8.38066732,-46.93821928,-55.3188866,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295443.0,,0.0,0.0,-0.003709440528398042,14913.0
1083,1065,1000141746492686,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-7.37157084,-55.3188866,-62.69045744,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295444.0,,0.0,0.0,-0.004203745553543888,14913.0
1084,1066,1000141746492687,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-13.3210388,-62.69045744,-76.01149624,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427295445.0,,0.0,0.0,-0.005096995657480051,14913.0
1085,1067,1000141746492791,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-12.7187378,-76.01149624,-88.73023404,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427311947.0,,0.0,0.0,-0.005949858113055723,14913.0
1086,1068,1000141746492792,2025-08-01 22:28:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1.2722496,-88.73023404,-90.00248364,5,,,1754087291,lbank_exchange_user,1754087291,1000594509729892.0,,1001680427311948.0,,0.0,0.0,-0.0060351695594447795,14913.0
1087,1069,1000141746492958,2025-08-01 22:28:12,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-237.552,-90.00248364,-327.55448364,5,,,1754087292,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754087292,1000594586277460.0,,1001680427323467.0,1000158353644737.0,0.0,0.0,-0.021964358857372763,14913.0
1088,1070,1000141746492959,2025-08-01 22:28:12,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,320.0,-327.55448364,-7.55448364,a,,,1754087292,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754087292,1000594586277460.0,,1001680427323467.0,1000158353644737.0,0.0,0.0,-0.0005065703507007308,14913.0
1089,1103,1000141746588093,2025-08-02 03:04:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,2869.52668364,-7.55448364,2861.9722,3,Negative,,1754103857,,1754103857,1250802110214.0,,,,0.0,0.0,0.160942944212367,17782.52668364
1090,1129,1000141746642938,2025-08-02 06:22:33,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-69.52,2861.9722,2792.4522,5,,,1754115753,lbank_exchange_user,1754115753,217541038696443.0,,1001680797421967.0,,0.0,0.0,0.15703348852944884,17782.52668364
1091,1040,1000141746648936,2025-08-02 06:38:42,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-207.0084,2792.4522,2585.4438,5,,,1754116722,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754116722,1000594752166584.0,,1001680810850471.0,1000158370591057.0,0.0,0.0,0.14539237567283503,17782.52668364
1092,1041,1000141746648937,2025-08-02 06:38:42,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2586.0,2585.4438,-0.5562,a,,,1754116722,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754116722,1000594752166584.0,,1001680810850471.0,1000158370591057.0,0.0,0.0,-3.1277894862472296e-05,17782.52668364
1093,1042,1000141746649306,2025-08-02 06:40:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,0.5562,-0.5562,0.0,3,Negative,,1754116800,lbank_exchange_user,1754116800,,,,,0.0,0.0,-3.1277894862472296e-05,0.0
1094,1055,1000141746857487,2025-08-02 14:38:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,5000.0,0.0,5000.0,3,,,1754145497,,1754145497,1250802110215.0,,,,0.0,0.0,1.0,5000.0
1095,1056,1000141746857567,2025-08-02 14:38:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-66.93083454,5000.0,4933.06916546,5,,,1754145509,lbank_exchange_user,1754145509,217541455090590.0,,1001681189642625.0,,0.0,0.0,0.9866138330919999,5000.0
1096,1081,1000141746879087,2025-08-02 15:43:55,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3000.0,4933.06916546,1933.06916546,4,,,1754149435,,1754149435,1250802110216.0,,,,0.0,0.0,0.9866138330920002,1959.2966372687624
1097,1082,1000141746879133,2025-08-02 15:44:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1000.0,1933.06916546,2933.06916546,3,,,1754149449,,1754149449,1250802110217.0,,,,0.0,0.0,0.9866138330920002,2972.8644248458413
1098,1083,1000141746879218,2025-08-02 15:44:33,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1.0,2933.06916546,2932.06916546,4,,,1754149473,,1754149473,1250802110218.0,,,,0.0,0.0,0.9866138330920001,2971.8508570582644
1099,1104,1000141746911120,2025-08-02 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-21.22173415,2932.06916546,2910.84743131,7,,,1754150400,,1754150400,,,,,,0.0,0.9794729181636491,2971.8508570582644
1100,1117,1000141746937684,2025-08-02 16:16:52,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-66.35544873,2910.84743131,2844.49198258,5,,,1754151412,lbank_exchange_user,1754151412,1000594947394624.0,,1001681270834327.0,1000158390591985.0,0.0,0.0,0.9571449306832535,2971.8508570582644
1101,1118,1000141746937685,2025-08-02 16:16:52,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2301.54324,2844.49198258,542.94874258,1,,,1754151412,lbank_exchange_user,1754151412,1000594947394624.0,,1001681270834327.0,1000158390591985.0,0.0,0.0,0.1826971704486701,2971.8508570582644
1102,1119,1000141746939108,2025-08-02 16:20:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-24.22947775,542.94874258,518.71926483,5,,,1754151610,lbank_exchange_user,1754151610,217541516105360.0,,1001681273664185.0,,0.0,0.0,0.17454417794823757,2971.8508570582644
1103,1120,1000141746941704,2025-08-02 16:26:54,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-57.87411072,518.71926483,460.84515411,5,,,1754152014,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754152014,1000594950955810.0,,1001681279355011.0,1000158390940732.0,0.0,0.0,0.15507008133179845,2971.8508570582644
1104,1121,1000141746941705,2025-08-02 16:26:54,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-461.0598,460.84515411,-0.21464589,a,,,1754152014,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1754152014,1000594950955810.0,,1001681279355011.0,1000158390940732.0,0.0,0.0,-7.22263331250986e-05,2971.8508570582644
1105,1122,1000141746941753,2025-08-02 16:27:04,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1000.21464589,-0.21464589,1000.0,3,Negative,,1754152024,,1754152024,1250802110219.0,,,,0.0,0.0,0.2517581845661282,3972.0655029482646
1106,1123,1000141746941821,2025-08-02 16:27:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-44.62553094,1000.0,955.37446906,5,,,1754152040,lbank_exchange_user,1754152040,217541520402531.0,,1001681279729497.0,,0.0,0.0,0.24052334191137423,3972.0655029482646
1107,1130,1000141746947088,2025-08-02 16:33:22,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-44.50548908,955.37446906,910.86897998,5,,,1754152402,lbank_exchange_user,1754152402,1000594953301208.0,,1001681284959885.0,1000158391166261.0,0.0,0.0,0.22931872077736576,3972.0655029482646
1108,1131,1000141746947089,2025-08-02 16:33:22,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-480.16746,910.86897998,430.70151998,1,,,1754152402,lbank_exchange_user,1754152402,1000594953301208.0,,1001681284959885.0,1000158391166261.0,0.0,0.0,0.10843263276003678,3972.0655029482646
1109,1132,1000141746947260,2025-08-02 16:33:32,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-430.0,430.70151998,0.70151998,4,,,1754152412,,1754152412,1250802110220.0,,,,0.0,0.0,0.10843263276003678,0.0
1110,1142,1000141747589361,2025-08-03 17:38:40,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1338.3073,0.70151998,1339.00881998,3,,,1754242720,,1754242720,1250803110221.0,,,,0.0,0.0,0.10848947146842997,12342.292776028931
1111,1143,1000141747589448,2025-08-03 17:39:01,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-40.07057121,1339.00881998,1298.93824877,5,,,1754242741,lbank_exchange_user,1754242741,217542427415270.0,,1001682466152486.0,1000158443215051.0,0.0,0.0,0.10524286470442379,12342.292776028931
1112,1135,1000141747616471,2025-08-03 19:21:52,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-40.25028408,1298.93824877,1258.68796469,5,,,1754248912,lbank_exchange_user,1754248912,1000595492636458.0,,1001682544687934.0,,0.0,0.0,0.10198169720415401,12342.292776028931
1113,1136,1000141747616472,2025-08-03 19:21:52,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-718.85145,1258.68796469,539.83651469,1,,,1754248912,lbank_exchange_user,1754248912,1000595492636458.0,,1001682544687934.0,,0.0,0.0,0.04373875458038596,12342.292776028931
1114,1137,1000141747617817,2025-08-03 19:24:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-539.8365,539.83651469,1.469e-05,4,,,1754249045,,1754249045,1250803110222.0,,,,0.0,0.0,0.04373875458038596,0.0
1115,426,1000141748258588,2025-08-04 17:07:15,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,981.3906,1.469e-05,981.39061469,3,,,1754327235,,1754327235,1250804110223.0,,,,0.0,0.0,0.04373875523509196,22437.552450112307
